BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				camino que debían seguir. Así desembocaron en una sala cuyo centro ocupaba una mesa larga y estrecha. A esta mesa se sentaban también varios encapuchados. En tres sillones fraileros vacantes se sentaron Onofre Bouvila, el marqués de Ut y Efrén Castells. El que presidía preguntó con voz cascada: ¿Estamos todos? Un murmullo afirmativo respondió a esta pregunta. Empecemos, pues, dijo el presidente santiguándose. Todos los presentes imitaron este gesto, tras lo cual dijo el presidente:
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Onofre Bouvila suspiró aliviado: no le habría gustado que lo mataran en las escaleras de la estación a tiro limpio. Ya en el automóvil se sintió relativamente seguro. Por un instante pensé que me ibas a dejar en tierra, le confesó a Efrén Castells. Somos amigos, le respondió el gigante. Se quitaron los capirotes y se miraron a la cara. Sintió una punzada de pena en el pecho: recordaba al oso barbado que había conocido en la Exposición Universal y veía ahora las facciones descolgadas del financiero calvo, envejecido prematuramente. Habrá que ver la pinta que tengo yo, pensó alisándo
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				— Ya lo sé —respondió—, pero no vamos a París: haga lo que le ordeno y le pagaré el doble.
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				piloto hizo dar media vuelta al aparato, corrió un rato por la era y despegó dejando detrás un remolino de polvo y pajas. Una hora más tarde Onofre Bouvila llegaba a la puerta de la casa en que había nacido; ahora vivía allí un campesino con su mujer y sus ocho hijos. A sus preguntas respondieron que el señor alcalde vivía en una casa nueva, junto a la iglesia. Onofre creyó reconocer al campesino y a su mujer, pero éstos no lo reconocieron a él.
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				. En el pasillo se abrían cuatro puertas: dos a cada lado. A una de ellas estaba llamando en ese momento la mujer; cuando acabó de llamar  dijo: Señor Joan, su hermano está aquí. Hablaba a media voz, pero no trataba de que Onofre no la oyera. Al cabo de un rato respondió una voz cavernosa desde dentro del cuarto. La mujer escuchó atentamente, pegando la oreja a la puerta y luego se volvió a Onofre: Dice que se levanta en seguida, que espere usted, le dijo. Con la mano con que sostenía los zorros hizo un gesto mínimo; con él señalaba el comedor,
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				— En aeroplano —respondió Onofre con una sonrisa.
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				negarle al cuerpo. En una de estas ocasiones despertó en su cama al canto del gallo y descubrió con espanto que la mujer dormía apaciblemente a su lado: no recordaba lo que había ocurrido la noche anterior. Cuando despertó a la mujer para preguntárselo ella hizo un mohín, pero no respondió. La hizo salir de la cama primero y de la habitación luego con cajas destempladas y se quedó pensando en las posibles consecuencias de aquel suceso inesperado: tanto si él había cometido una imprudencia como si había sido  víctima de un engaño lo cierto era que las cosas habían tomado un sesgo indeseable. Con todo, no
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				de oír lo que le había sucedido escapaba por completo a su alcance. Cuando le señaló a su hermano que el rector había muerto de resultas de un disparo de escopeta, lo que circunscribía la lista de posibles asesinos al farmacéutico y al veterinario, que poseían licencia de armas de caza, su hermano le respondió con una carcajada: no había casa en el valle que no contase con un pequeño arsenal ilícito, le dijo. Esta ampliación súbita del número de sospechosos le inquietó: ahora empezarían los rumores y las conjeturas, en las que no dejaría de verse involucrado. Sus disputas con el rector eran de conocimiento público
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				— Volar —respondió el inventor inmediatamente.
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				de sus culpas y en su lugar imperaba ahora de nuevo la lógica implacable y partidista que siempre había aplicado a  todas las cosas. Bah, se dijo, ¿de qué me responsabilizo? Si alguien pudiera oírme pensaría que en el mundo no hay otra causa de aflicción que yo. Quiá, nada más falso, respondió a su contendiente imaginario, la gente era infeliz antes de que yo naciera y lo seguirá siendo cuando yo haya muerto. Verdad es que he causado la desgracia de algunos, pero ¿he sido yo el verdadero causante de esa desgracia o un mero agente de la fatalidad? Si yo no me hubiese cruzado en el
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				testimonio de su fuerza extraordinaria. Esta suma de detalles no provocó en el empleado recelo alguno: desde que había sido destinado a aquel cargo había tratado con muchos extranjeros y se había habituado ya a las fisonomías nunca vistas y a las conductas raras. Cumpliendo estrictamente sus funciones les preguntó en qué podía servirles; ellos respondieron que venían a solicitar los permisos necesarios para instalar un pabellón en el recinto de la Exposición Universal. En ese pabellón nuestra empresa se propone exhibir su maquinaria y sus manufacturas, dijo la dama. También habrá unos paneles de madera o puertas correderas en los que se mostrará al público el organigrama de la empresa,
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				— Y sus bombas —respondió el rey, que acababa de recordar a Mateo Morral. El marqués quiso responder a esto, pero no acertó a encontrar palabras. Por lo demás, un fenómeno inesperado acaparaba en aquel momento la atención del monarca y de todos los presentes. A la derecha del balcón, al fondo de la plaza de
Mendoza, Eduardo: La ciudad de los prodigios. Barcelona: Seix Barral, 1993.	Mendoza, Eduardo	La ciudad de los prodigios	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				acababa de despertar de un sueño tranquilo. ¿Y tu marido?, dijo él, ¿por qué no está aquí? La mujer puso los brazos en jarras y echó la cabeza hacia atrás, pero no había agresividad ni desplante en esta pose. Se fue ayer por la tarde y aún no ha vuelto, respondió; parecía que iba a soltar una carcajada desdeñosa. El dinero que tú le das se lo gasta en aguardiente y putarrancas, añadió mirando de reojo a  María Belltall. Eso es asunto suyo, dijo Onofre Bouvila sin reparar en esta mirada; yo no tengo por qué administrarle la paga. La cortina de arpillera se
Faner, Pau: Flor de sal. Barcelona: Destino, 1986.	Faner, Pau	Flor de sal	1986	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1985	—Sí, señor —respondió el caballero.
Díez, Luis Mateo: La fuente de la edad. Madrid: Alfaguara, 1993.	Díez, Luis Mateo	La fuente de la edad	1986	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio de la Crítica y Premio Nacional de Literatura en 1987	Los cofrades respondieron blandiendo en alto los vasos:
Delibes, Miguel: La hoja roja. Barcelona: Destino, 1987.	Delibes, Miguel	La hoja roja	1986	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estrenada el 21 de septiembre de 1986.	) Pero mi vocación era más fuerte que yo mismo y durante nuestros paseos por la ciudad no acertaba a desentenderme de las necesidades municipales. Recuerdo un día, allá por el año 33, que, al llegar a la Plaza, me detuve y le dije: «Mira, Lucita» y ella me respondió: «Qué es lo que quieres que mire». Y yo, entonces, le mostré las nuevas carretillas de la limpieza y los escobillones de brezo y  le dije: «Mujer, hemos estrenado material» y ella me replicó irritada: «¡Por Dios bendito, Eloy, deja de pensar en las basuras
Delibes, Miguel: La hoja roja. Barcelona: Destino, 1987.	Delibes, Miguel	La hoja roja	1986	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estrenada el 21 de septiembre de 1986.	en un momento, se vistió, se afeitó, se peinó e hizo de vientre delante de la guardia. Finalmente dijo que «listo» y, en estas, se le acercó el cura y le dijo: «Rovachol, Dios te  aguarda, ¿quieres confesar tus pecados?». Pero Rovachol escupió y respondió: «Los cuervos luego». Y otro soldado le quiso vendar los ojos pero él le apartó y le dijo: «Ni se te ocurra». Y cuando caía ya la cuchilla sobre su pescuezo, Rovachol volvió los ojos al cura y voceó: «¡Viva la República Popular!». Y
Delibes, Miguel: La hoja roja. Barcelona: Destino, 1987.	Delibes, Miguel	La hoja roja	1986	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			Estrenada el 21 de septiembre de 1986.	ELOY.— En realidad, a mí sólo me comprendió mi tío Hermene. ¿Sabes, hija, lo que me respondió el día que le dije que no quería ser abogado?
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				El capitán, que le había pedido a Nebulosa una copa de coñac, respondió:
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—¡Pues claro! —respondió Ana María.
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—Estoy que echo humo —respondió Ruano, desdoblando el períódico que publicaban en Ufá, y mientras escuchaba con atención el canto del almuecín invitando a la plegaria...
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—Pues yo tampoco —respondió la chica—. No tenía la menor  necesidad de alistarse. Entiendo que se fueran Cacerola, Rogelio y, por supuesto, Solita; pero Mateo se dejó embaucar por esos falangistas de Madrid...
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—El precio sería demasiado elevado —respondió el conde—. No conocéis al padre Escrivá. Es más tozudo que Stalin. Al entrar en la Obra hay que renunciar a uno mismo y actuar como un autómata.
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				—Ni idea —respondió Lourdes.
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				plan. Pero, entretanto, el coche que llevaba en el frente a Rommel, hacia la Roche-Guyon, sufrió un accidente. El conductor, Daniels, murió y Rommel yació a veinte pasos, sin sentido, con una doble herida en el cráneo. Recobró el conocimiento en el hospital de Bernay, donde los médicos no respondieron de su vida.
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				tuvo lugar en Potsdam y una vez más Stalin salió vencedor. Churchill, en efecto, se hallaba cansado y Truman se reveló tan ingenuo como Roosevelt, pese a haber comunicado a Stalin que los Estados Unidos podían contar con la bomba atómica, lo que no pareció impresionar demasiado al prohombre de la URSS. «Espero —respondió éste— que se servirán ustedes de esa bomba contra el Japón.»
Azúa, Félix de: Historia de un idiota contada por él mismo (o el contenido de la felicidad). Madrid: Espasa Calpe, 1993.	Azúa, Félix de	Historia de un idiota contada por él mismo (o el contenido de la felicidad)	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				escritor y tenía una estima grande por sus colegas. De otra parte, su talento social era muy apreciado en los círculos intelectuales y la dignidad moral de su tarea la había reconocido toda Europa. Él mismo, en persona, se encargó de examinarme con vistas al empleo. Me recibió hablando francés, a lo que respondí en el mismo idioma, y tras veinte minutos de animada conversación, cuando creí que iba a pasar al inglés, dijo con cierta irritación —pero era una irritación fingida, Barras era un hombre demasiado perezoso para irritarse de verdad— lo poco interesante que le parecía el mundo anglosajón y lo estúpido que era
Azúa, Félix de: Historia de un idiota contada por él mismo (o el contenido de la felicidad). Madrid: Espasa Calpe, 1993.	Azúa, Félix de	Historia de un idiota contada por él mismo (o el contenido de la felicidad)	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				vauriens qui dévorent le Reader's Digest») y en la editorial se hacía necesario un interlocutor. Estaba contratado. «Est-ce-que vous écrivez aussi?», me preguntó, acompañándome a la puerta. Yo me sentía como un personaje de Tolstoi, hablando francés cada vez que había que decir algo ridículo. «Oui», respondí, «je viens de commencer un chef d'oeuvre á la maniére d'Andreiev».  Supongo que no me tomó en serio, porque rió a carcajadas, me palmeó la espalda y quedamos tan amigos.
Moix, Terenci: No digas que fue un sueño. Barcelona: Planeta, 1993.	Moix, Terenci	No digas que fue un sueño	1986	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1986	, Nicomedes creo que se llamaba. Y es que a cada una de sus esposas nos reservó César alguna sorpresa... No diré que la que me  correspondió fuese minúscula... pero puedo asegurar con orgullo que, mientras fue mi esposo, no agachó su divino cuerpo para que un oriental le diese placer por la espalda. Respondió como un hombre con una ramera egipcia. Y como un dios le hizo un hijo. Sólo una queja, Octavia, sólo una queja. Ya que fui incapaz de darle hijos, y no dar hijos a César es no dárselos a Roma, pudo haberme herido menos engendrando a su príncipe en una
Moix, Terenci: No digas que fue un sueño. Barcelona: Planeta, 1993.	Moix, Terenci	No digas que fue un sueño	1986	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1986	—Amoríos —respondió Iris sin dejar de reír.
Moix, Terenci: No digas que fue un sueño. Barcelona: Planeta, 1993.	Moix, Terenci	No digas que fue un sueño	1986	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1986	—Si acaso de ti misma —respondió Cleopatra, riendo.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				Bambú depositó el saquito en sus manos y le preguntó su nombre. No fue ella la que respondió, fue su madre, que tras las ráfagas de lluvia gritó:
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				— Porque ya no está el mogol que las vendía —respondió él, pensando cómo abordar el nuevo problema que se cernía sobre su cabeza.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				— Bambú —respondió él.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				— Nací en la estepa —respondió—, hace veinte años.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				— Ésa soy —le respondió la recién llegada, que al despojarse del manto rojo que la protegía del frío matinal dejó al descubierto su ampuloso vestido. Uno de sus pechos era casi visible y sus caderas aparecían magnificadas como las de las cortesanas chinas—. Esa soy —repitió meneando la cabeza como si le molestase algo
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				— Opium —respondió ella.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				— Me la regaló el alquimista —le respondió ella—. A veces te la pongo sin que te des cuenta, y entonces tus acosos son lentos como los de un buey.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				Al posarse sobre el puente gritó hasta desgañitarse, y nadie le respondió. Bajó por las escaleras tropezando varias veces, tentando al abismo y forzando aún más su suerte, y cuando ya estuvo seguro de que él era el único en el jardín se encogió como una rata acorralada y pensó que todo era un espejismo: sus sueños, sus recuerdos, su soledad intolerable.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				— No —le respondió Albina, y se echó levemente hacia atrás, como si le molestase aquella prueba de amor de su hija, como si la irrupción de Opium retrasase la epifanía de algo que de todas formas tenía que llegar—. Tu padre ya no está vivo, si es que estuvo vivo alguna vez...
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				le vio hundirse el cuchillo, cuando creyó que se estaba produciendo en ella la otra muerte, cuando sintió que se perdía en el fondo de su propio pensamiento y le volvía la imagen del túnel negro y circular. Al despertar de ese vahído  vio los tres cadáveres y le llamó a gritos. Nadie respondió.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				Volvió a llamarlo, y le respondieron miríadas y miríadas de voces que no parecían vivas, que no había oído nunca en su existencia anterior. Todos los muertos despeñándose en un mismo desfiladero.
Ferrero, Jesús: Opium. Barcelona: Plaza y Janés, 1993.	Ferrero, Jesús	Opium	1986	Primera edición	Ficción	Escrito	Libro	Novela	España				— Muchas voces a lo lejos... —le respondió él.
Cebrián, Juan Luis: La rusa. Barcelona: Círculo de Lectores, 1986.	Cebrián, Juan Luis	La rusa	1986	Primera edición	Ficción	Escrito	Libro	Novela	España			Prólogo en romanos	— Eso lo sabe todo el mundo —respondí entre airado y despreciativo.
Sanchis Sinisterra, José: Lope de Aguirre, traidor. Madrid: Centro de Documentación Teatral, 1992.	Sanchis Sinisterra, José	Lope de Aguirre, traidor	1986	Fecha de estreno	Ficción	Escrito	Libro	Teatro	España			La primera redacción es de 1977, pero no fue estrenada hasta 1986 y con el título: "Crímenes y locuras del traidor Lope de Aguirre" por el Teatro Fronterizo. Hasta esta edición estaba inédita	"...y viéndose con no más de seis o siete de los que decían ser sus amigos, y entre ellos su capitán Antón Llamoso, le dijo el tirano: 'Llamoso, hijo, ¿qué os parece de esto?' Y el Llamoso respondió: 'Que yo moriré con vuestra merced, y estaré hasta que nos hagan pedazos'. Y viéndose casi solo, desesperado, en lugar de arrepentirse de sus culpas, hizo otra crueldad aún mayor que las pasadas, que fue dar de puñaladas a una sola hija que tenía y a quien decía querer más que
Vicent, Manuel: Balada de Caín. Barcelona: Destino, 1993.	Vicent, Manuel	Balada de Caín	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1986	, apareció un coyote que nos sirvió de guía. La arena hervía en nuestros pies. No se adivinaba el más tenue soplo de vida. Adentrados en el laberinto, de pronto descubrí un paredón en la lejanía. Fui el primero que lo vio desde  lo alto de un camello aunque a mis gritos de entusiasmo no respondió nadie.
Vicent, Manuel: Balada de Caín. Barcelona: Destino, 1993.	Vicent, Manuel	Balada de Caín	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1986	—Me recuerda las apariciones que el ínclito Jehová realizaba en el desierto —respondí, y Varuk sonrió con cierta malicia. Sobre la arena o sobre el agua, ambas infinitas, el juego del poder es el mismo. Forma una apariencia. Su fuerza nunca sería real sin nuestra debilidad.
Vicent, Manuel: Balada de Caín. Barcelona: Destino, 1993.	Vicent, Manuel	Balada de Caín	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1986	apartó mi mano sin demasiada energía. Le renové las protestas de amor, le dije que los celos me reían, le supliqué con lágrimas en los ojos que no me dejara y, ya que había conseguido los favores de un rey veleidoso y lleno de poder, que respondiera si aún me amaba en secreto. Abel nada respondió a esto, pero, a su vez, lleno de mimo, me preguntó de pronto:
Vicent, Manuel: Balada de Caín. Barcelona: Destino, 1993.	Vicent, Manuel	Balada de Caín	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1986	—Caín es mi nombre —respondí.
Merino, José María: Novela de Andrés Choz. Madrid: Mondadori, 1987.	Merino, José María	Novela de Andrés Choz	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			No acentúa las mayúsculas. Al final aparece: "Madrid, primavera de 1973 a primavera de 1976 y agosto de 1987".	Me haces daño, respondió ella, cuidado, pero él terminó en seguida y luego: estoy molido.
Merino, José María: Novela de Andrés Choz. Madrid: Mondadori, 1987.	Merino, José María	Novela de Andrés Choz	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			No acentúa las mayúsculas. Al final aparece: "Madrid, primavera de 1973 a primavera de 1976 y agosto de 1987".	Sería muy cruel, ya lo creo, respondió Teresa, y alzó en la mano la cajetilla; baja, anda.
Merino, José María: Novela de Andrés Choz. Madrid: Mondadori, 1987.	Merino, José María	Novela de Andrés Choz	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			No acentúa las mayúsculas. Al final aparece: "Madrid, primavera de 1973 a primavera de 1976 y agosto de 1987".	Te olvidabas, ya, eh, dijo Andrés Choz, y el muchacho no respondió, encogió ligeramente los hombros.
Zurro, Alfonso: Farsas Maravillosas. Sevilla: Ediciones Jácara, 1987.	Zurro, Alfonso	Farsas Maravillosas	1987	Primera edición	Ficción	Escrito	Libro	Teatro	España			No se acentúan las mayúsculas	VEJETE Me estoy haciendo demasiado viejo. Mis brazos se cansan muy pronto y mis ojos ven con dificultad. Toda la vida, Crispín, intentando volar. Cuando sólo era un niño descubrí lo que quería, fui hasta mi padre y le dije: "Padre, quiero volar". El me respondió: "Adelante hijo, me parece muy bien. Sólo te daré un consejo: Cuídate de las veletas, son muy peligrosas". Aquí está el resultado de tantos aros de trabajo, ¡cuátro pies!
Vizcaíno Casas, Fernando: Isabel, camisa vieja. Barcelona: Planeta, 1992.	Vizcaíno Casas, Fernando	Isabel, camisa vieja	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Se ha introducido el "Proemio", que explica el título de la obra	—No, señora —respondió él, muy firme—, sino que yo he de estar sentado y Vuestra Alteza, de rodillas, porque es el tribunal de Dios y hago yo sus veces.
Vizcaíno Casas, Fernando: Isabel, camisa vieja. Barcelona: Planeta, 1992.	Vizcaíno Casas, Fernando	Isabel, camisa vieja	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Se ha introducido el "Proemio", que explica el título de la obra	, pero dejando fuera de Segovia al conde de Benavente y a Beatriz de Bobadilla, mal vistos por las gentes. También le solicitaban que destituyera a Andrés Cabrera de su cargo de administrador de justicia. La reina, cubierto de polvo el manto, fatigado el rostro después de tantas horas de cabalgar, irguióse sobre la montura y respondió con voz enérgica:
Vizcaíno Casas, Fernando: Isabel, camisa vieja. Barcelona: Planeta, 1992.	Vizcaíno Casas, Fernando	Isabel, camisa vieja	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Se ha introducido el "Proemio", que explica el título de la obra	, inútilmente, de apaciguar a la muchedumbre, que pedía a gritos el asalto a la torre de la fortaleza, donde estaba refugiada la pequeña Isabel. Acercóse Mendoza a la soberana, para aconsejarle que hiciera cerrar la puerta del Alcázar, evitando que siguiera entrando la multitud en el patio; pero ella le respondió de manera sorprendente.
Vizcaíno Casas, Fernando: Isabel, camisa vieja. Barcelona: Planeta, 1992.	Vizcaíno Casas, Fernando	Isabel, camisa vieja	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Se ha introducido el "Proemio", que explica el título de la obra	Y respondió el alcaide cristiano, Diego Fernández de Córdoba, por boca de Fernando de Argote:
Vizcaíno Casas, Fernando: Isabel, camisa vieja. Barcelona: Planeta, 1992.	Vizcaíno Casas, Fernando	Isabel, camisa vieja	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Se ha introducido el "Proemio", que explica el título de la obra	Y como los suyos criticasen tal benevolencia, les respondió:
Vizcaíno Casas, Fernando: Isabel, camisa vieja. Barcelona: Planeta, 1992.	Vizcaíno Casas, Fernando	Isabel, camisa vieja	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Se ha introducido el "Proemio", que explica el título de la obra	pánico que les inspiraba, los ciudadanos designaron al rico comerciante Ali Dordux para que parlamentara con don Fernando la entrega de la ciudad. Se negó éste a pactar, sabiendo que la fruta estaba madura y a punto de caer; amenazaron los de Málaga con colgar de las almenas a quinientos cristianos que tenían cautivos; respondió el rey que, si lo hacían, no dejaría vivo un sólo moro; catorce representantes de cada uno de los barrios escribieron entonces una breve carta a los monarcas, solicitando su perdón y benevolencia. Finalmente, intercedió Isabel y se acordó la rendición sin condiciones.
Vizcaíno Casas, Fernando: Isabel, camisa vieja. Barcelona: Planeta, 1992.	Vizcaíno Casas, Fernando	Isabel, camisa vieja	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Se ha introducido el "Proemio", que explica el título de la obra	Al morir en enero de 1495 el cardenal arzobispo de Toledo, don Pedro González de Mendoza —último gran superviviente de los borrascosos tiempos de la guerra civil—, Cisneros pasó a ocupar su puesto, no sin resistencia por su parte. Aunque, cuando los reyes pretendieron que renunciase a parte de sus rentas, el franciscano les respondió que, si bien no tenía el menor interés en aceptar la mitra, si lo hacía, forzosamente debía ser con todos sus privilegios, que ya él sabría administrar.
Vizcaíno Casas, Fernando: Isabel, camisa vieja. Barcelona: Planeta, 1992.	Vizcaíno Casas, Fernando	Isabel, camisa vieja	1987	Primera edición	Ficción	Escrito	Libro	Novela	España			Se ha introducido el "Proemio", que explica el título de la obra	A lo que respondió Cisneros:
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				Papá León se acarició la rala barbita amarillenta, miró a su nieto a través de los ovalados cristales de sus lentes, enarcando las débiles cejas (que se repetían en profundas arrugas a ambos lados de la frente) y respondió con candorosa solicitud:
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				se con su atuendo. Espero que mi cuñada Zita no interprete mal mi liberalidad, que no pretende incitarle a la violencia sino tan sólo vestir su vocación. Antes de nada pregunté al niño, mirándole a los ojos, qué es lo que sentía durante sus crispaduras y él, muy reflexivo, me respondió: "Como ánimos, tío; como ganas de matar a muchos malos". De ahí que me sorprendiera su tibia reacción al ver las capas, guerreras, casacas, gorras, correajes y botas desparramados por la alfombra del Oratorio. Su primer movimiento fue pueril: introdujo sus piececitos dentro de unas botas de campaña
Delibes, Miguel: Madera de héroe. Barcelona: Destino, 1994.	Delibes, Miguel	Madera de héroe	1987	Primera edición	Ficción	Escrito	Libro	Novela	España				— No me acuerdo —respondió al fin.
